browser,browser_version,roster_size,repetition,phase,status,final_count,unique_stable_ids,duplicate_stable_ids,exact_identity_set,receiver_rows_accepted,receiver_preparation_ms,receiver_persistence_ms,protocol_completion_latency_ms,observed_wall_time_ms,error_class,error_message
firefox,151.0,500,7,measurement,pass,500,500,0,true,500,10,200,211,3226,,
firefox,151.0,500,8,measurement,pass,500,500,0,true,500,8,220,231,3138,,
firefox,151.0,500,9,measurement,pass,500,500,0,true,500,8,251,262,3254,,
firefox,151.0,500,10,measurement,pass,500,500,0,true,500,10,205,219,3157,,
firefox,151.0,500,11,measurement,pass,500,500,0,true,500,9,207,218,3053,,
firefox,151.0,500,12,measurement,pass,500,500,0,true,500,8,233,243,3122,,
firefox,151.0,500,13,measurement,pass,500,500,0,true,500,9,217,228,3168,,
firefox,151.0,500,14,measurement,pass,500,500,0,true,500,10,217,229,3121,,
firefox,151.0,500,15,measurement,pass,500,500,0,true,500,12,189,204,3107,,
firefox,151.0,500,16,measurement,pass,500,500,0,true,500,8,250,260,3203,,
firefox,151.0,500,17,measurement,pass,500,500,0,true,500,9,203,213,3112,,
firefox,151.0,500,18,measurement,pass,500,500,0,true,500,8,205,215,3151,,
firefox,151.0,500,19,measurement,pass,500,500,0,true,500,8,226,236,3161,,
firefox,151.0,500,20,measurement,pass,500,500,0,true,500,8,198,208,3101,,
firefox,151.0,500,21,measurement,pass,500,500,0,true,500,11,224,237,3141,,
firefox,151.0,500,22,measurement,pass,500,500,0,true,500,9,163,174,3127,,
firefox,151.0,500,23,measurement,pass,500,500,0,true,500,9,236,246,3182,,
firefox,151.0,500,24,measurement,pass,500,500,0,true,500,9,213,224,3103,,
firefox,151.0,500,25,measurement,pass,500,500,0,true,500,9,239,250,3128,,
firefox,151.0,500,26,measurement,pass,500,500,0,true,500,8,231,244,3135,,
firefox,151.0,500,27,measurement,pass,500,500,0,true,500,8,189,200,3103,,
firefox,151.0,500,28,measurement,pass,500,500,0,true,500,7,180,187,3054,,
firefox,151.0,500,29,measurement,pass,500,500,0,true,500,12,174,187,3100,,
firefox,151.0,500,30,measurement,pass,500,500,0,true,500,9,212,223,3156,,
firefox,151.0,1000,1,warmup,pass,1000,1000,0,true,1000,19,269,290,3448,,
firefox,151.0,1000,1,measurement,pass,1000,1000,0,true,1000,13,278,294,3466,,
firefox,151.0,1000,2,measurement,pass,1000,1000,0,true,1000,15,254,272,3312,,
firefox,151.0,1000,3,measurement,pass,1000,1000,0,true,1000,20,319,342,3545,,
firefox,151.0,1000,4,measurement,pass,1000,1000,0,true,1000,14,318,340,3410,,
firefox,151.0,1000,5,measurement,pass,1000,1000,0,true,1000,14,275,297,3489,,
firefox,151.0,1000,6,measurement,pass,1000,1000,0,true,1000,16,272,294,3392,,
firefox,151.0,1000,7,measurement,pass,1000,1000,0,true,1000,13,285,301,3386,,
firefox,151.0,1000,8,measurement,pass,1000,1000,0,true,1000,15,315,333,3481,,
firefox,151.0,1000,9,measurement,pass,1000,1000,0,true,1000,14,276,296,3391,,
firefox,151.0,1000,10,measurement,pass,1000,1000,0,true,1000,18,345,366,3485,,
firefox,151.0,1000,11,measurement,pass,1000,1000,0,true,1000,12,391,406,3595,,
firefox,151.0,1000,12,measurement,pass,1000,1000,0,true,1000,13,246,262,3475,,
firefox,151.0,1000,13,measurement,pass,1000,1000,0,true,1000,17,295,313,3429,,
firefox,151.0,1000,14,measurement,pass,1000,1000,0,true,1000,13,392,409,3525,,
firefox,151.0,1000,15,measurement,pass,1000,1000,0,true,1000,14,302,321,3477,,
firefox,151.0,1000,16,measurement,pass,1000,1000,0,true,1000,14,262,281,3323,,
firefox,151.0,1000,17,measurement,pass,1000,1000,0,true,1000,13,358,374,3487,,
firefox,151.0,1000,18,measurement,pass,1000,1000,0,true,1000,13,256,272,3398,,
firefox,151.0,1000,19,measurement,pass,1000,1000,0,true,1000,11,394,411,3509,,
firefox,151.0,1000,20,measurement,pass,1000,1000,0,true,1000,18,257,279,3455,,
firefox,151.0,1000,21,measurement,pass,1000,1000,0,true,1000,15,261,279,3420,,
firefox,151.0,1000,22,measurement,pass,1000,1000,0,true,1000,16,255,277,3410,,
firefox,151.0,1000,23,measurement,pass,1000,1000,0,true,1000,16,373,399,3493,,
firefox,151.0,1000,24,measurement,pass,1000,1000,0,true,1000,14,303,320,3403,,
firefox,151.0,1000,25,measurement,pass,1000,1000,0,true,1000,14,336,352,3482,,
firefox,151.0,1000,26,measurement,pass,1000,1000,0,true,1000,22,329,353,3522,,
firefox,151.0,1000,27,measurement,pass,1000,1000,0,true,1000,14,265,286,3414,,
firefox,151.0,1000,28,measurement,pass,1000,1000,0,true,1000,18,253,274,3348,,
firefox,151.0,1000,29,measurement,pass,1000,1000,0,true,1000,13,380,398,3589,,
firefox,151.0,1000,30,measurement,pass,1000,1000,0,true,1000,13,268,287,3426,,
webkit,26.5,50,1,warmup,pass,50,50,0,true,50,4,1238,1251,14439,,
webkit,26.5,50,1,measurement,pass,50,50,0,true,50,3,1175,1194,12545,,
webkit,26.5,50,2,measurement,pass,50,50,0,true,50,3,1187,1206,12846,,
webkit,26.5,50,3,measurement,pass,50,50,0,true,50,3,1207,1233,16157,,
webkit,26.5,50,4,measurement,pass,50,50,0,true,50,3,1205,1224,12559,,
webkit,26.5,50,5,measurement,pass,50,50,0,true,50,2,1187,1202,12456,,
webkit,26.5,50,6,measurement,pass,50,50,0,true,50,3,1169,1184,9214,,
webkit,26.5,50,7,measurement,pass,50,50,0,true,50,2,1188,1211,9222,,
webkit,26.5,50,8,measurement,pass,50,50,0,true,50,3,1201,1207,9170,,
webkit,26.5,50,9,measurement,pass,50,50,0,true,50,3,1171,1184,16441,,
webkit,26.5,50,10,measurement,pass,50,50,0,true,50,3,1213,1230,16772,,
