scenario,variant,roster_size,repetition,outcome_success,state_preservation_rate,final_count,elapsed_ms
message-order,sequence-guard,500,9,true,,500,0
message-order,without-sequence-guard,500,9,false,,500,0
transient-empty,empty-payload-guard,500,9,true,,500,0
transient-empty,without-empty-guard,500,9,false,,0,0
stable-identity,full-protocol,500,10,true,1,500,0.9736999999999512
stable-identity,without-stable-id,500,10,false,0,500,1.1216000000000008
state-continuity,replace-all,500,10,false,0,500,0.013299999999958345
state-continuity,state-preserving-merge,500,10,true,1,500,0.9268999999999892
message-order,sequence-guard,500,10,true,,500,0
message-order,without-sequence-guard,500,10,false,,500,0
transient-empty,empty-payload-guard,500,10,true,,500,0
transient-empty,without-empty-guard,500,10,false,,0,0
stable-identity,full-protocol,500,11,true,1,500,1.0249000000000024
stable-identity,without-stable-id,500,11,false,0,500,0.9758999999999673
state-continuity,replace-all,500,11,false,0,500,0.01310000000000855
state-continuity,state-preserving-merge,500,11,true,1,500,0.9240999999999531
message-order,sequence-guard,500,11,true,,500,0
message-order,without-sequence-guard,500,11,false,,500,0
transient-empty,empty-payload-guard,500,11,true,,500,0
transient-empty,without-empty-guard,500,11,false,,0,0
stable-identity,full-protocol,500,12,true,1,500,1.231899999999996
stable-identity,without-stable-id,500,12,false,0,500,0.9782999999999902
state-continuity,replace-all,500,12,false,0,500,0.012499999999988631
state-continuity,state-preserving-merge,500,12,true,1,500,0.9137000000000057
message-order,sequence-guard,500,12,true,,500,0
message-order,without-sequence-guard,500,12,false,,500,0
transient-empty,empty-payload-guard,500,12,true,,500,0
transient-empty,without-empty-guard,500,12,false,,0,0
stable-identity,full-protocol,500,13,true,1,500,0.9706999999999653
stable-identity,without-stable-id,500,13,false,0,500,0.9735999999999763
state-continuity,replace-all,500,13,false,0,500,0.012400000000013733
state-continuity,state-preserving-merge,500,13,true,1,500,0.9152000000000271
message-order,sequence-guard,500,13,true,,500,0
message-order,without-sequence-guard,500,13,false,,500,0
transient-empty,empty-payload-guard,500,13,true,,500,0
transient-empty,without-empty-guard,500,13,false,,0,0
stable-identity,full-protocol,500,14,true,1,500,1.4062000000000126
stable-identity,without-stable-id,500,14,false,0,500,1.1463999999999714
state-continuity,replace-all,500,14,false,0,500,0.01650000000000773
state-continuity,state-preserving-merge,500,14,true,1,500,0.9488000000000056
message-order,sequence-guard,500,14,true,,500,0
message-order,without-sequence-guard,500,14,false,,500,0
transient-empty,empty-payload-guard,500,14,true,,500,0
transient-empty,without-empty-guard,500,14,false,,0,0
stable-identity,full-protocol,500,15,true,1,500,1.0317999999999756
stable-identity,without-stable-id,500,15,false,0,500,0.9998999999999683
state-continuity,replace-all,500,15,false,0,500,0.011599999999987176
state-continuity,state-preserving-merge,500,15,true,1,500,2.292100000000005
message-order,sequence-guard,500,15,true,,500,0
message-order,without-sequence-guard,500,15,false,,500,0
transient-empty,empty-payload-guard,500,15,true,,500,0
transient-empty,without-empty-guard,500,15,false,,0,0
stable-identity,full-protocol,500,16,true,1,500,1.2449999999999477
stable-identity,without-stable-id,500,16,false,0,500,1.0498999999999796
state-continuity,replace-all,500,16,false,0,500,0.030300000000011096
state-continuity,state-preserving-merge,500,16,true,1,500,0.9021999999999935
message-order,sequence-guard,500,16,true,,500,0
message-order,without-sequence-guard,500,16,false,,500,0
transient-empty,empty-payload-guard,500,16,true,,500,0
transient-empty,without-empty-guard,500,16,false,,0,0
stable-identity,full-protocol,500,17,true,1,500,1.0684000000000538
stable-identity,without-stable-id,500,17,false,0,500,1.2939000000000078
state-continuity,replace-all,500,17,false,0,500,0.01239999999995689
state-continuity,state-preserving-merge,500,17,true,1,500,0.9055000000000177
message-order,sequence-guard,500,17,true,,500,0
message-order,without-sequence-guard,500,17,false,,500,0
transient-empty,empty-payload-guard,500,17,true,,500,0
transient-empty,without-empty-guard,500,17,false,,0,0
stable-identity,full-protocol,500,18,true,1,500,1.5349999999999682
stable-identity,without-stable-id,500,18,false,0,500,0.9214000000000055
state-continuity,replace-all,500,18,false,0,500,0.011399999999980537
state-continuity,state-preserving-merge,500,18,true,1,500,0.8851999999999975
message-order,sequence-guard,500,18,true,,500,0
message-order,without-sequence-guard,500,18,false,,500,0
transient-empty,empty-payload-guard,500,18,true,,500,0
transient-empty,without-empty-guard,500,18,false,,0,0
stable-identity,full-protocol,500,19,true,1,500,0.9185999999999694
stable-identity,without-stable-id,500,19,false,0,500,1.9932999999999765
state-continuity,replace-all,500,19,false,0,500,0.01690000000002101
state-continuity,state-preserving-merge,500,19,true,1,500,1.4727000000000317
message-order,sequence-guard,500,19,true,,500,0
message-order,without-sequence-guard,500,19,false,,500,0
transient-empty,empty-payload-guard,500,19,true,,500,0
transient-empty,without-empty-guard,500,19,false,,0,0
stable-identity,full-protocol,500,20,true,1,500,1.6428999999999974
stable-identity,without-stable-id,500,20,false,0,500,0.9144999999999754
state-continuity,replace-all,500,20,false,0,500,0.011300000000005639
state-continuity,state-preserving-merge,500,20,true,1,500,0.8822999999999865
message-order,sequence-guard,500,20,true,,500,0
message-order,without-sequence-guard,500,20,false,,500,0
transient-empty,empty-payload-guard,500,20,true,,500,0
transient-empty,without-empty-guard,500,20,false,,0,0
stable-identity,full-protocol,500,21,true,1,500,1.032199999999989
stable-identity,without-stable-id,500,21,false,0,500,1.199799999999982
state-continuity,replace-all,500,21,false,0,500,0.03669999999999618
state-continuity,state-preserving-merge,500,21,true,1,500,1.086400000000026
message-order,sequence-guard,500,21,true,,500,0
message-order,without-sequence-guard,500,21,false,,500,0
transient-empty,empty-payload-guard,500,21,true,,500,0
transient-empty,without-empty-guard,500,21,false,,0,0
stable-identity,full-protocol,500,22,true,1,500,1.089300000000037
stable-identity,without-stable-id,500,22,false,0,500,1.2413999999999987
state-continuity,replace-all,500,22,false,0,500,0.025500000000022283
state-continuity,state-preserving-merge,500,22,true,1,500,1.051400000000001
message-order,sequence-guard,500,22,true,,500,0
message-order,without-sequence-guard,500,22,false,,500,0
transient-empty,empty-payload-guard,500,22,true,,500,0
transient-empty,without-empty-guard,500,22,false,,0,0
stable-identity,full-protocol,500,23,true,1,500,1.835300000000018
stable-identity,without-stable-id,500,23,false,0,500,1.1614000000000146
state-continuity,replace-all,500,23,false,0,500,0.01630000000000109
state-continuity,state-preserving-merge,500,23,true,1,500,0.9245000000000232
message-order,sequence-guard,500,23,true,,500,0
message-order,without-sequence-guard,500,23,false,,500,0
transient-empty,empty-payload-guard,500,23,true,,500,0
transient-empty,without-empty-guard,500,23,false,,0,0
stable-identity,full-protocol,500,24,true,1,500,0.9096999999999866
stable-identity,without-stable-id,500,24,false,0,500,1.0970000000000368
state-continuity,replace-all,500,24,false,0,500,0.012100000000032196
state-continuity,state-preserving-merge,500,24,true,1,500,0.9162000000000035
message-order,sequence-guard,500,24,true,,500,0
message-order,without-sequence-guard,500,24,false,,500,0
transient-empty,empty-payload-guard,500,24,true,,500,0
transient-empty,without-empty-guard,500,24,false,,0,0
stable-identity,full-protocol,500,25,true,1,500,1.0632000000000517
stable-identity,without-stable-id,500,25,false,0,500,1.1440000000000055
state-continuity,replace-all,500,25,false,0,500,0.033799999999985175
state-continuity,state-preserving-merge,500,25,true,1,500,1.0348000000000184
message-order,sequence-guard,500,25,true,,500,0
message-order,without-sequence-guard,500,25,false,,500,0
transient-empty,empty-payload-guard,500,25,true,,500,0
transient-empty,without-empty-guard,500,25,false,,0,0
stable-identity,full-protocol,500,26,true,1,500,1.102199999999982
stable-identity,without-stable-id,500,26,false,0,500,1.164199999999994
state-continuity,replace-all,500,26,false,0,500,0.02749999999997499
state-continuity,state-preserving-merge,500,26,true,1,500,1.6607000000000198
message-order,sequence-guard,500,26,true,,500,0
message-order,without-sequence-guard,500,26,false,,500,0
transient-empty,empty-payload-guard,500,26,true,,500,0
transient-empty,without-empty-guard,500,26,false,,0,0
stable-identity,full-protocol,500,27,true,1,500,0.9386000000000081
stable-identity,without-stable-id,500,27,false,0,500,0.9963999999999942
state-continuity,replace-all,500,27,false,0,500,0.013899999999978263
state-continuity,state-preserving-merge,500,27,true,1,500,0.8897000000000048
message-order,sequence-guard,500,27,true,,500,0
message-order,without-sequence-guard,500,27,false,,500,0
transient-empty,empty-payload-guard,500,27,true,,500,0
transient-empty,without-empty-guard,500,27,false,,0,0
stable-identity,full-protocol,500,28,true,1,500,0.8953999999999951
stable-identity,without-stable-id,500,28,false,0,500,0.9236999999999966
state-continuity,replace-all,500,28,false,0,500,0.01290000000000191
state-continuity,state-preserving-merge,500,28,true,1,500,0.9057999999999993
message-order,sequence-guard,500,28,true,,500,0
message-order,without-sequence-guard,500,28,false,,500,0
transient-empty,empty-payload-guard,500,28,true,,500,0
transient-empty,without-empty-guard,500,28,false,,0,0
stable-identity,full-protocol,500,29,true,1,500,0.9094000000000051
stable-identity,without-stable-id,500,29,false,0,500,0.9257999999999811
state-continuity,replace-all,500,29,false,0,500,0.01490000000001146
state-continuity,state-preserving-merge,500,29,true,1,500,0.9250999999999863
message-order,sequence-guard,500,29,true,,500,0
message-order,without-sequence-guard,500,29,false,,500,0
transient-empty,empty-payload-guard,500,29,true,,500,0
transient-empty,without-empty-guard,500,29,false,,0,0
stable-identity,full-protocol,500,30,true,1,500,0.9441000000000486
stable-identity,without-stable-id,500,30,false,0,500,1.4365000000000236
state-continuity,replace-all,500,30,false,0,500,0.01310000000000855
state-continuity,state-preserving-merge,500,30,true,1,500,0.8996999999999389
message-order,sequence-guard,500,30,true,,500,0
message-order,without-sequence-guard,500,30,false,,500,0
transient-empty,empty-payload-guard,500,30,true,,500,0
transient-empty,without-empty-guard,500,30,false,,0,0
stable-identity,full-protocol,500,31,true,1,500,0.9182999999999311
stable-identity,without-stable-id,500,31,false,0,500,0.91700000000003
state-continuity,replace-all,500,31,false,0,500,0.013699999999971624
state-continuity,state-preserving-merge,500,31,true,1,500,0.8917999999999893
message-order,sequence-guard,500,31,true,,500,0
message-order,without-sequence-guard,500,31,false,,500,0
transient-empty,empty-payload-guard,500,31,true,,500,0
transient-empty,without-empty-guard,500,31,false,,0,0
stable-identity,full-protocol,500,32,true,1,500,0.9370000000000118
stable-identity,without-stable-id,500,32,false,0,500,0.962099999999964
state-continuity,replace-all,500,32,false,0,500,0.012899999999945067
state-continuity,state-preserving-merge,500,32,true,1,500,0.9361999999999853
message-order,sequence-guard,500,32,true,,500,0
message-order,without-sequence-guard,500,32,false,,500,0
transient-empty,empty-payload-guard,500,32,true,,500,0
transient-empty,without-empty-guard,500,32,false,,0,0
stable-identity,full-protocol,500,33,true,1,500,1.0230999999999995
stable-identity,without-stable-id,500,33,false,0,500,1.0316000000000258
state-continuity,replace-all,500,33,false,0,500,0.01310000000000855
state-continuity,state-preserving-merge,500,33,true,1,500,0.9288999999999987
message-order,sequence-guard,500,33,true,,500,0
message-order,without-sequence-guard,500,33,false,,500,0
transient-empty,empty-payload-guard,500,33,true,,500,0
transient-empty,without-empty-guard,500,33,false,,0,0
stable-identity,full-protocol,500,34,true,1,500,0.9601000000000113
stable-identity,without-stable-id,500,34,false,0,500,1.2309999999999945
state-continuity,replace-all,500,34,false,0,500,0.012799999999970169
state-continuity,state-preserving-merge,500,34,true,1,500,0.9261999999999944
message-order,sequence-guard,500,34,true,,500,0
message-order,without-sequence-guard,500,34,false,,500,0
transient-empty,empty-payload-guard,500,34,true,,500,0
transient-empty,without-empty-guard,500,34,false,,0,0
stable-identity,full-protocol,500,35,true,1,500,0.9500000000000455
stable-identity,without-stable-id,500,35,false,0,500,0.9724999999999682
state-continuity,replace-all,500,35,false,0,500,0.012899999999945067
state-continuity,state-preserving-merge,500,35,true,1,500,0.9286999999999352
message-order,sequence-guard,500,35,true,,500,0
message-order,without-sequence-guard,500,35,false,,500,0
transient-empty,empty-payload-guard,500,35,true,,500,0
transient-empty,without-empty-guard,500,35,false,,0,0
stable-identity,full-protocol,500,36,true,1,500,0.9651000000000067
stable-identity,without-stable-id,500,36,false,0,500,1.016399999999976
state-continuity,replace-all,500,36,false,0,500,0.01340000000004693
state-continuity,state-preserving-merge,500,36,true,1,500,0.9330999999999676
message-order,sequence-guard,500,36,true,,500,0
message-order,without-sequence-guard,500,36,false,,500,0
transient-empty,empty-payload-guard,500,36,true,,500,0
transient-empty,without-empty-guard,500,36,false,,0,0
stable-identity,full-protocol,500,37,true,1,500,0.9954000000000178
stable-identity,without-stable-id,500,37,false,0,500,1.1417999999999893
state-continuity,replace-all,500,37,false,0,500,0.013699999999971624
state-continuity,state-preserving-merge,500,37,true,1,500,0.912200000000098
message-order,sequence-guard,500,37,true,,500,0
message-order,without-sequence-guard,500,37,false,,500,0
transient-empty,empty-payload-guard,500,37,true,,500,0
transient-empty,without-empty-guard,500,37,false,,0,0
stable-identity,full-protocol,500,38,true,1,500,1.6544999999999845
stable-identity,without-stable-id,500,38,false,0,500,0.9526000000000749
state-continuity,replace-all,500,38,false,0,500,0.013500000000021828
state-continuity,state-preserving-merge,500,38,true,1,500,0.8813999999999851
message-order,sequence-guard,500,38,true,,500,0
message-order,without-sequence-guard,500,38,false,,500,0
transient-empty,empty-payload-guard,500,38,true,,500,0
transient-empty,without-empty-guard,500,38,false,,0,0
stable-identity,full-protocol,500,39,true,1,500,0.9054999999999609
stable-identity,without-stable-id,500,39,false,0,500,0.9303999999999633
state-continuity,replace-all,500,39,false,0,500,0.011399999999980537
state-continuity,state-preserving-merge,500,39,true,1,500,0.8728000000000975
message-order,sequence-guard,500,39,true,,500,0
message-order,without-sequence-guard,500,39,false,,500,0
transient-empty,empty-payload-guard,500,39,true,,500,0
transient-empty,without-empty-guard,500,39,false,,0,0
stable-identity,full-protocol,500,40,true,1,500,0.9275000000000091
stable-identity,without-stable-id,500,40,false,0,500,0.9291000000000622
state-continuity,replace-all,500,40,false,0,500,0.01310000000000855
state-continuity,state-preserving-merge,500,40,true,1,500,0.9157000000000153
message-order,sequence-guard,500,40,true,,500,0
message-order,without-sequence-guard,500,40,false,,500,0
transient-empty,empty-payload-guard,500,40,true,,500,0
transient-empty,without-empty-guard,500,40,false,,0,0
stable-identity,full-protocol,500,41,true,1,500,0.9491999999999052
stable-identity,without-stable-id,500,41,false,0,500,0.9411999999999807
state-continuity,replace-all,500,41,false,0,500,0.01269999999999527
state-continuity,state-preserving-merge,500,41,true,1,500,2.120900000000006
message-order,sequence-guard,500,41,true,,500,0
message-order,without-sequence-guard,500,41,false,,500,0
transient-empty,empty-payload-guard,500,41,true,,500,0
transient-empty,without-empty-guard,500,41,false,,0,0
stable-identity,full-protocol,500,42,true,1,500,1.4843999999999369
stable-identity,without-stable-id,500,42,false,0,500,0.9330999999999676
state-continuity,replace-all,500,42,false,0,500,0.016900000000077853
state-continuity,state-preserving-merge,500,42,true,1,500,0.870900000000006
message-order,sequence-guard,500,42,true,,500,0
message-order,without-sequence-guard,500,42,false,,500,0
transient-empty,empty-payload-guard,500,42,true,,500,0
transient-empty,without-empty-guard,500,42,false,,0,0
stable-identity,full-protocol,500,43,true,1,500,0.890299999999911
stable-identity,without-stable-id,500,43,false,0,500,0.8867000000000189
state-continuity,replace-all,500,43,false,0,500,0.013000000000033651
state-continuity,state-preserving-merge,500,43,true,1,500,0.863399999999956
message-order,sequence-guard,500,43,true,,500,0
message-order,without-sequence-guard,500,43,false,,500,0
transient-empty,empty-payload-guard,500,43,true,,500,0
transient-empty,without-empty-guard,500,43,false,,0,0
stable-identity,full-protocol,500,44,true,1,500,0.9248000000000047
stable-identity,without-stable-id,500,44,false,0,500,0.9116999999999962
state-continuity,replace-all,500,44,false,0,500,0.014499999999998181
state-continuity,state-preserving-merge,500,44,true,1,500,0.9210999999999103
message-order,sequence-guard,500,44,true,,500,0
message-order,without-sequence-guard,500,44,false,,500,0
transient-empty,empty-payload-guard,500,44,true,,500,0
transient-empty,without-empty-guard,500,44,false,,0,0
stable-identity,full-protocol,500,45,true,1,500,0.9306000000000267
stable-identity,without-stable-id,500,45,false,0,500,1.2837000000000671
state-continuity,replace-all,500,45,false,0,500,0.01160000000004402
state-continuity,state-preserving-merge,500,45,true,1,500,0.8577000000000226
message-order,sequence-guard,500,45,true,,500,0
message-order,without-sequence-guard,500,45,false,,500,0
transient-empty,empty-payload-guard,500,45,true,,500,0
transient-empty,without-empty-guard,500,45,false,,0,0
stable-identity,full-protocol,500,46,true,1,500,0.9124000000000478
stable-identity,without-stable-id,500,46,false,0,500,0.89549999999997
state-continuity,replace-all,500,46,false,0,500,0.011300000000005639
state-continuity,state-preserving-merge,500,46,true,1,500,0.8596000000000004
message-order,sequence-guard,500,46,true,,500,0
message-order,without-sequence-guard,500,46,false,,500,0
transient-empty,empty-payload-guard,500,46,true,,500,0
transient-empty,without-empty-guard,500,46,false,,0,0
stable-identity,full-protocol,500,47,true,1,500,0.8885999999999967
stable-identity,without-stable-id,500,47,false,0,500,0.9017000000000053
state-continuity,replace-all,500,47,false,0,500,0.012800000000083855
state-continuity,state-preserving-merge,500,47,true,1,500,0.8702999999999292
message-order,sequence-guard,500,47,true,,500,0
message-order,without-sequence-guard,500,47,false,,500,0
transient-empty,empty-payload-guard,500,47,true,,500,0
transient-empty,without-empty-guard,500,47,false,,0,0
stable-identity,full-protocol,500,48,true,1,500,0.9208999999999605
stable-identity,without-stable-id,500,48,false,0,500,0.9257999999999811
state-continuity,replace-all,500,48,false,0,500,0.0141999999999598
state-continuity,state-preserving-merge,500,48,true,1,500,0.9012000000000171
message-order,sequence-guard,500,48,true,,500,0
message-order,without-sequence-guard,500,48,false,,500,0
transient-empty,empty-payload-guard,500,48,true,,500,0
transient-empty,without-empty-guard,500,48,false,,0,0
stable-identity,full-protocol,500,49,true,1,500,1.265100000000075
stable-identity,without-stable-id,500,49,false,0,500,0.9411999999999807
state-continuity,replace-all,500,49,false,0,500,0.01310000000000855
state-continuity,state-preserving-merge,500,49,true,1,500,0.8617000000000417
message-order,sequence-guard,500,49,true,,500,0
message-order,without-sequence-guard,500,49,false,,500,0
transient-empty,empty-payload-guard,500,49,true,,500,0
transient-empty,without-empty-guard,500,49,false,,0,0
stable-identity,full-protocol,500,50,true,1,500,0.8826000000000249
stable-identity,without-stable-id,500,50,false,0,500,0.8990999999999758
state-continuity,replace-all,500,50,false,0,500,0.013800000000060209
state-continuity,state-preserving-merge,500,50,true,1,500,0.8678999999999633
message-order,sequence-guard,500,50,true,,500,0
message-order,without-sequence-guard,500,50,false,,500,0
transient-empty,empty-payload-guard,500,50,true,,500,0
transient-empty,without-empty-guard,500,50,false,,0,0
stable-identity,full-protocol,500,51,true,1,500,0.9264000000000578
stable-identity,without-stable-id,500,51,false,0,500,0.9408999999999423
state-continuity,replace-all,500,51,false,0,500,0.014300000000048385
state-continuity,state-preserving-merge,500,51,true,1,500,0.9173000000000684
message-order,sequence-guard,500,51,true,,500,0
message-order,without-sequence-guard,500,51,false,,500,0
transient-empty,empty-payload-guard,500,51,true,,500,0
transient-empty,without-empty-guard,500,51,false,,0,0
stable-identity,full-protocol,500,52,true,1,500,0.9481000000000677
stable-identity,without-stable-id,500,52,false,0,500,0.9443999999999733
state-continuity,replace-all,500,52,false,0,500,0.01269999999999527
state-continuity,state-preserving-merge,500,52,true,1,500,1.8491999999999962
message-order,sequence-guard,500,52,true,,500,0
message-order,without-sequence-guard,500,52,false,,500,0
transient-empty,empty-payload-guard,500,52,true,,500,0
transient-empty,without-empty-guard,500,52,false,,0,0
stable-identity,full-protocol,500,53,true,1,500,0.9395000000000664
stable-identity,without-stable-id,500,53,false,0,500,0.9107000000000198
state-continuity,replace-all,500,53,false,0,500,0.012600000000020373
state-continuity,state-preserving-merge,500,53,true,1,500,0.9128000000000611
message-order,sequence-guard,500,53,true,,500,0
message-order,without-sequence-guard,500,53,false,,500,0
transient-empty,empty-payload-guard,500,53,true,,500,0
transient-empty,without-empty-guard,500,53,false,,0,0
stable-identity,full-protocol,500,54,true,1,500,0.9021000000000186
stable-identity,without-stable-id,500,54,false,0,500,0.921100000000024
state-continuity,replace-all,500,54,false,0,500,0.0141999999999598
state-continuity,state-preserving-merge,500,54,true,1,500,0.8930000000000291
message-order,sequence-guard,500,54,true,,500,0
message-order,without-sequence-guard,500,54,false,,500,0
transient-empty,empty-payload-guard,500,54,true,,500,0
transient-empty,without-empty-guard,500,54,false,,0,0
stable-identity,full-protocol,500,55,true,1,500,0.9316000000000031
stable-identity,without-stable-id,500,55,false,0,500,0.9427999999999201
state-continuity,replace-all,500,55,false,0,500,0.012600000000020373
state-continuity,state-preserving-merge,500,55,true,1,500,0.9074000000000524
message-order,sequence-guard,500,55,true,,500,0
message-order,without-sequence-guard,500,55,false,,500,0
transient-empty,empty-payload-guard,500,55,true,,500,0
transient-empty,without-empty-guard,500,55,false,,0,0
stable-identity,full-protocol,500,56,true,1,500,0.95150000000001
stable-identity,without-stable-id,500,56,false,0,500,1.1983999999999924
state-continuity,replace-all,500,56,false,0,500,0.011500000000069122
state-continuity,state-preserving-merge,500,56,true,1,500,0.9130999999999858
message-order,sequence-guard,500,56,true,,500,0
message-order,without-sequence-guard,500,56,false,,500,0
transient-empty,empty-payload-guard,500,56,true,,500,0
transient-empty,without-empty-guard,500,56,false,,0,0
stable-identity,full-protocol,500,57,true,1,500,0.9605000000000246
stable-identity,without-stable-id,500,57,false,0,500,0.9325999999999794
state-continuity,replace-all,500,57,false,0,500,0.013599999999996726
state-continuity,state-preserving-merge,500,57,true,1,500,0.9083000000000538
message-order,sequence-guard,500,57,true,,500,0
message-order,without-sequence-guard,500,57,false,,500,0
transient-empty,empty-payload-guard,500,57,true,,500,0
transient-empty,without-empty-guard,500,57,false,,0,0
stable-identity,full-protocol,500,58,true,1,500,0.9489999999999554
stable-identity,without-stable-id,500,58,false,0,500,0.9781000000000404
state-continuity,replace-all,500,58,false,0,500,0.015199999999936153
state-continuity,state-preserving-merge,500,58,true,1,500,1.0071000000000367
message-order,sequence-guard,500,58,true,,500,0
message-order,without-sequence-guard,500,58,false,,500,0
transient-empty,empty-payload-guard,500,58,true,,500,0
transient-empty,without-empty-guard,500,58,false,,0,0
stable-identity,full-protocol,500,59,true,1,500,0.9465000000000146
stable-identity,without-stable-id,500,59,false,0,500,0.9472000000000662
state-continuity,replace-all,500,59,false,0,500,0.013599999999996726
state-continuity,state-preserving-merge,500,59,true,1,500,0.9133000000000493
message-order,sequence-guard,500,59,true,,500,0
message-order,without-sequence-guard,500,59,false,,500,0
transient-empty,empty-payload-guard,500,59,true,,500,0
transient-empty,without-empty-guard,500,59,false,,0,0
stable-identity,full-protocol,500,60,true,1,500,1.4154999999999518
stable-identity,without-stable-id,500,60,false,0,500,0.9319999999999027
state-continuity,replace-all,500,60,false,0,500,0.013800000000060209
state-continuity,state-preserving-merge,500,60,true,1,500,0.9031999999999698
message-order,sequence-guard,500,60,true,,500,0
message-order,without-sequence-guard,500,60,false,,500,0
transient-empty,empty-payload-guard,500,60,true,,500,0
transient-empty,without-empty-guard,500,60,false,,0,0
stable-identity,full-protocol,500,61,true,1,500,0.940900000000056
stable-identity,without-stable-id,500,61,false,0,500,0.926900000000046
state-continuity,replace-all,500,61,false,0,500,0.014099999999984902
state-continuity,state-preserving-merge,500,61,true,1,500,0.9202000000000226
message-order,sequence-guard,500,61,true,,500,0
message-order,without-sequence-guard,500,61,false,,500,0
transient-empty,empty-payload-guard,500,61,true,,500,0
transient-empty,without-empty-guard,500,61,false,,0,0
stable-identity,full-protocol,500,62,true,1,500,0.9466999999999643
stable-identity,without-stable-id,500,62,false,0,500,0.9457999999999629
state-continuity,replace-all,500,62,false,0,500,0.011799999999993815
state-continuity,state-preserving-merge,500,62,true,1,500,0.9276999999999589
message-order,sequence-guard,500,62,true,,500,0
message-order,without-sequence-guard,500,62,false,,500,0
transient-empty,empty-payload-guard,500,62,true,,500,0
transient-empty,without-empty-guard,500,62,false,,0,0
stable-identity,full-protocol,500,63,true,1,500,1.0004000000000133
stable-identity,without-stable-id,500,63,false,0,500,1.0126000000000204
state-continuity,replace-all,500,63,false,0,500,0.012799999999970169
state-continuity,state-preserving-merge,500,63,true,1,500,1.7679000000000542
message-order,sequence-guard,500,63,true,,500,0
message-order,without-sequence-guard,500,63,false,,500,0
transient-empty,empty-payload-guard,500,63,true,,500,0
transient-empty,without-empty-guard,500,63,false,,0,0
stable-identity,full-protocol,500,64,true,1,500,1.0185000000000173
stable-identity,without-stable-id,500,64,false,0,500,0.9949000000000296
state-continuity,replace-all,500,64,false,0,500,0.012999999999919964
state-continuity,state-preserving-merge,500,64,true,1,500,0.9728000000000065
message-order,sequence-guard,500,64,true,,500,0
message-order,without-sequence-guard,500,64,false,,500,0
transient-empty,empty-payload-guard,500,64,true,,500,0
transient-empty,without-empty-guard,500,64,false,,0,0
stable-identity,full-protocol,500,65,true,1,500,1.1053000000000566
stable-identity,without-stable-id,500,65,false,0,500,1.011700000000019
state-continuity,replace-all,500,65,false,0,500,0.015199999999936153
state-continuity,state-preserving-merge,500,65,true,1,500,0.9835000000000491
message-order,sequence-guard,500,65,true,,500,0
message-order,without-sequence-guard,500,65,false,,500,0
transient-empty,empty-payload-guard,500,65,true,,500,0
transient-empty,without-empty-guard,500,65,false,,0,0
stable-identity,full-protocol,500,66,true,1,500,1.0121000000000322
stable-identity,without-stable-id,500,66,false,0,500,1.0229000000000497
state-continuity,replace-all,500,66,false,0,500,0.013699999999971624
state-continuity,state-preserving-merge,500,66,true,1,500,0.9706999999999653
message-order,sequence-guard,500,66,true,,500,0
message-order,without-sequence-guard,500,66,false,,500,0
transient-empty,empty-payload-guard,500,66,true,,500,0
transient-empty,without-empty-guard,500,66,false,,0,0
stable-identity,full-protocol,500,67,true,1,500,0.9958000000000311
stable-identity,without-stable-id,500,67,false,0,500,1.3038999999999987
state-continuity,replace-all,500,67,false,0,500,0.013500000000021828
state-continuity,state-preserving-merge,500,67,true,1,500,0.9125999999999976
message-order,sequence-guard,500,67,true,,500,0
message-order,without-sequence-guard,500,67,false,,500,0
transient-empty,empty-payload-guard,500,67,true,,500,0
transient-empty,without-empty-guard,500,67,false,,0,0
stable-identity,full-protocol,500,68,true,1,500,0.9752999999999474
stable-identity,without-stable-id,500,68,false,0,500,0.9383000000000266
state-continuity,replace-all,500,68,false,0,500,0.013599999999996726
state-continuity,state-preserving-merge,500,68,true,1,500,0.9157000000000153
message-order,sequence-guard,500,68,true,,500,0
message-order,without-sequence-guard,500,68,false,,500,0
transient-empty,empty-payload-guard,500,68,true,,500,0
transient-empty,without-empty-guard,500,68,false,,0,0
stable-identity,full-protocol,500,69,true,1,500,0.9469000000000278
stable-identity,without-stable-id,500,69,false,0,500,0.9386999999999261
state-continuity,replace-all,500,69,false,0,500,0.013299999999958345
state-continuity,state-preserving-merge,500,69,true,1,500,0.9148999999999887
message-order,sequence-guard,500,69,true,,500,0
message-order,without-sequence-guard,500,69,false,,500,0
transient-empty,empty-payload-guard,500,69,true,,500,0
transient-empty,without-empty-guard,500,69,false,,0,0
stable-identity,full-protocol,500,70,true,1,500,0.9463000000000648
stable-identity,without-stable-id,500,70,false,0,500,0.9565000000000055
state-continuity,replace-all,500,70,false,0,500,0.01310000000000855
state-continuity,state-preserving-merge,500,70,true,1,500,0.9155999999999267
message-order,sequence-guard,500,70,true,,500,0
message-order,without-sequence-guard,500,70,false,,500,0
transient-empty,empty-payload-guard,500,70,true,,500,0
transient-empty,without-empty-guard,500,70,false,,0,0
stable-identity,full-protocol,500,71,true,1,500,1.226099999999974
stable-identity,without-stable-id,500,71,false,0,500,0.9482000000000426
state-continuity,replace-all,500,71,false,0,500,0.012500000000045475
state-continuity,state-preserving-merge,500,71,true,1,500,0.9197000000000344
message-order,sequence-guard,500,71,true,,500,0
message-order,without-sequence-guard,500,71,false,,500,0
transient-empty,empty-payload-guard,500,71,true,,500,0
